Plot #,Plot ID,Sub Plot,Blade Length (cm),Blade Max Width (cm) ,Blade Width @ 10cm (cm),Blade thickness (mm),Stipe Length (cm),Stipe diamter (mm),Stipe Hollow (Y/N),Bullations (Y/N),Fouling ,Crinkle,Sorrus Tissue (Y/N),Sorus Area (cm^2),Other Comments
195,SL18-UCONN-195,2,88.7,12.1,7.1,0.3,5.9,3.4,No,No,No,Grazing,No,,
195,SL18-UCONN-195,-,95.7,9.3,5.9,0.5,4.2,3.5,No,No,No,,No,,
195,SL18-UCONN-195,-,,,,,,,,,,,,,
196,SL18-UCONN-196,3,19.5,2,2,0.2,6.1,2,No,No,No,,,,
196,SL18-UCONN-196,2,21.4,3.7,3.8,0.4,3.5,1.7,No,No,No,,,,
196,SL18-UCONN-196,3,24,2.8,2.9,0.2,6,1.8,No,No,No,,,,
196,SL18-UCONN-196,4,26.4,4,3.9,0.3,5.3,2.2,No,No,No,,,,
196,SL18-UCONN-196,3,30.2,3.4,2.9,0.3,7.5,2.7,No,No,No,,,,
196,SL18-UCONN-196,1,35,6,5.8,0.5,12,2.9,No,No,No,,,,
196,SL18-UCONN-196,2,43.5,4.1,3.8,0.3,6.8,2.4,No,No,Yes,,,,
196,SL18-UCONN-196,2,47.1,4.7,4.3,0.4,11.5,3.2,No,No,No,,,,
196,SL18-UCONN-196,2,48.4,4.9,4.4,0.5,17,3.4,No,No,No,,,,
196,SL18-UCONN-196,5,52.6,6.5,6,0.2,16,3.4,No,No,No,,,,
196,SL18-UCONN-196,5,59,6.8,5,0.4,15.6,3.1,No,No,No,,,,
196,SL18-UCONN-196,2,79.5,6.5,4.3,0.7,23.5,3.5,No,No,No,,,,
196,SL18-UCONN-196,1,91.5,10.2,4.9,0.7,24.5,3.3,No,No,No,,,,
196,SL18-UCONN-196,3,98,7.5,4.5,0.6,32.3,3.7,No,No,No,,,,
196,SL18-UCONN-196,2,98.2,9.3,5,0.7,22.9,4.4,No,No,No,,,,
197,SL18-UCONN-197,2,19.2,2.3,2.3,0.23,2.3,1.2,No,No,No,,,,
197,SL18-UCONN-197,2,19.6,2.1,1.8,0.19,2.7,1.4,No,No,No,,,,
197,SL18-UCONN-197,5,23.1,4,3.4,0.31,4.6,1.89,No,No,No,,,,
197,SL18-UCONN-197,5,23.2,3.1,2.6,0.29,4.6,1.75,No,No,No,Horse's Mane/Grazing,,,
197,SL18-UCONN-197,1,46.2,6.6,5.7,0.52,9.2,3.4,No,No,No,,,,
197,SL18-UCONN-197,4,47,6.5,4,0.51,11.7,3.07,No,No,No,Horse's Mane/Grazing,,,
197,SL18-UCONN-197,4,48.3,5.3,4.8,0.55,9.2,3.03,No,No,No,,,,
197,SL18-UCONN-197,4,49.9,7.5,6,0.51,8.9,3.2,No,No,No,,,,
197,SL18-UCONN-197,1,54.8,7,5.4,0.45,13.1,3.7,No,No,No,,,,
197,SL18-UCONN-197,-,55.5,5.6,5.5,0.71,10.5,3.53,No,No,No,Horse's Mane,,,
197,SL18-UCONN-197,1,55.7,7.8,7.1,0.42,10.2,3.6,No,No,No,,,,
197,SL18-UCONN-197,3,62.4,8.3,6.6,0.51,7.8,3.1,No,No,No,Horse's Mane,,,
197,SL18-UCONN-197,-,85.7,9,6.2,0.48,19.7,5.13,Yes,No,No,,,DNA,
197,SL18-UCONN-197,5,86,9,7.1,0.76,7.2,4.23,No,No,No,Horse's Mane,,,
197,SL18-UCONN-197,3,86.6,9.8,7.1,0.77,12.5,4.2,No,No,No,,,,
198,SL18-UCONN-198,1,8.4,2.2,-,0.5,4.5,2.1,No,No,No,,,,
198,SL18-UCONN-198,4,17,3,3,0.19,4.5,1.66,No,No,No,,,,
198,SL18-UCONN-198,2,17.1,2.8,2.6,0.5,5.4,2.4,No,No,No,Grazing,,,Torn
198,SL18-UCONN-198,2,17.9,5.4,4.6,0.8,22,5.2,Yes,No,No,,,,
198,SL18-UCONN-198,2,19.5,4.1,2.3,0.3,5.6,2.3,No,No,No,Grazing,,,
198,SL18-UCONN-198,1,20,3,2.6,0.5,7.6,2.8,No,No,No,Grazing,,,
198,SL18-UCONN-198,1,21,2.4,2.4,0.5,6.2,2.5,No,No,No,Horse's Mane,,,
198,SL18-UCONN-198,1,22,4.2,3.5,0.5,7.8,2.9,No,No,No,,,,
198,SL18-UCONN-198,1,23.6,3.1,2.6,0.5,9.1,3.1,No,No,No,Grazing,,,
198,SL18-UCONN-198,1,23.6,3.6,2.8,0.5,12.4,3.4,No,No,No,Grazing,,,
198,SL18-UCONN-198,4,27.5,3,3,0.31,10.5,2.62,No,No,No,,,,
198,SL18-UCONN-198,2,29.8,10.6,9.7,0.7,22.8,5.2,Yes,No,No,Broken Blade,,,
198,SL18-UCONN-198,2,30.2,4.3,3.7,0.5,9.4,3.5,No,No,No,,,,
198,SL18-UCONN-198,2,32.4,10,8.8,0.6,24.7,5.3,Yes,No,No,,,,
198,SL18-UCONN-198,5,33,5.5,5,0.41,7.5,3.5,No,No,No,,,,
198,SL18-UCONN-198,-,34,4.5,5,0.31,12,4.18,Yes,No,No,,,,
198,SL18-UCONN-198,3,37,5.5,5.5,0.41,13.2,3.65,No,No,No,,,,
198,SL18-UCONN-198,4,41,4.7,4.7,0.4,17,2.84,No,No,No,,,,
198,SL18-UCONN-198,2,46.9,4.2,4.2,0.7,15,4.3,No,No,No,Horse's Mane/Grazing,,,Torn
198,SL18-UCONN-198,5,48,8,8,0.31,13,3.6,Yes,No,No,,,,
198,SL18-UCONN-198,1,49.6,5,3.8,0.5,22.8,4.6,No,No,No,,,,
198,SL18-UCONN-198,3,50,6,6,0.44,15,3.54,No,No,No,,,,
198,SL18-UCONN-198,5,59,8.6,8.5,0.42,17,4.4,No,No,No,,,,
198,SL18-UCONN-198,-,60,9,9,0.32,23,3.98,Yes,No,No,,,,
198,SL18-UCONN-198,1,70.7,7.1,6,0.7,35.1,4.9,Yes,No,No,Grazing,,,Split stipe
198,SL18-UCONN-198,4,76,7.5,6.5,0.45,28,5.8,Yes,No,No,,,,
198,SL18-UCONN-198,2,77,9,8.5,0.15,38,5.17,Yes,No,No,Grazing,,,
198,SL18-UCONN-198,-,87,8.5,5.5,0.41,32,3.69,No,No,No,,,,
198,SL18-UCONN-198,-,99,7.1,5.2,0.69,30,5.4,Yes,No,No,,,,DNA
198,SL18-UCONN-198,-,103,5.6,5,0.55,52,3.66,No,No,No,Split Stipe,,,
199,SL18-UCONN-199,3,9.5,2.5,-,0.3,2.5,1.6,No,No,No,,,,
199,SL18-UCONN-199,4,14.5,2.5,2,0.3,3,1.6,No,No,No,,,,
199,SL18-UCONN-199,4,17,3.5,2,0.4,3.5,1.4,No,No,No,,,,
199,SL18-UCONN-199,5,18,3.4,3,0.3,2.5,1.8,No,No,No,,,,
199,SL18-UCONN-199,3,18,3.5,3,0.4,8.5,3.1,No,No,No,,,,
199,SL18-UCONN-199,2,25,4,4.5,0.4,35,2.1,No,No,No,,,,
199,SL18-UCONN-199,3,26,3,2.8,0.5,8,3,No,No,No,,,,
199,SL18-UCONN-199,4,26.5,6,5.5,0.4,9,4,No,No,No,,,,
199,SL18-UCONN-199,1,27,6.5,6.5,0.2,7,3.6,No,No,No,,,,
199,SL18-UCONN-199,1,35,5.5,5.5,0.4,7.5,3.2,No,No,No,,,,
199,SL18-UCONN-199,1,36,6,6,0.4,6,3.3,No,No,No,,,,
199,SL18-UCONN-199,5,37.5,5.2,5,0.5,6.5,2.6,No,No,Yes,Snail Egg,,,
199,SL18-UCONN-199,3,38.5,5,5,0.5,8.5,2.6,No,No,No,,,,
199,SL18-UCONN-199,5,41.5,3.9,3.5,0.5,11.5,3.6,No,No,No,,,,
199,SL18-UCONN-199,4,43,5,4.5,0.4,14,3.6,No,No,No,,,,
199,SL18-UCONN-199,4,48,8,8,0.4,15,3.9,No,No,No,,,,
199,SL18-UCONN-199,,49.5,7,5.2,0.4,14.5,3.8,Yes,No,No,,,,
199,SL18-UCONN-199,3,60,7,6.5,0.5,10.5,4.2,No,No,No,,,,
199,SL18-UCONN-199,5,60,8.5,7.5,0.6,13.5,3.9,No,No,No,,,,
199,SL18-UCONN-199,2,62,8.5,7,0.4,14.5,4.6,No,No,No,,,,
199,SL18-UCONN-199,4,69,8.5,5,0.3,34,5.5,Yes,No,No,,,,
199,SL18-UCONN-199,,78,7.8,5.9,0.7,33.5,4.3,Yes,No,No,,,,
199,SL18-UCONN-199,1,90,11,8,0.5,15,5.2,Yes,No,No,,,,
199,SL18-UCONN-199,,103,12,6.5,0.2,25,5.3,Yes,No,No,,,,
199,SL18-UCONN-199,,106,13.5,6,0.4,14,4.3,Yes,No,Yes,Crinkle/Snail,,,DNA
199,SL18-UCONN-199,,109,12.4,7,0.2,13.6,4.8,Yes,No,No,Crinkle,,,
199,SL18-UCONN-199,4,114.5,14,6.5,0.4,24,5.9,Yes,No,No,Crinkle,,,
199,SL18-UCONN-199,,115.5,12.3,5.5,0.3,27.5,5.2,Yes,No,No,,,,
199,SL18-UCONN-199,,118,12,7.7,0.2,29.5,5.5,Yes,No,No,,,,
199,SL18-UCONN-199,4,126.5,13,5.5,0.3,28,6,Yes,No,No,,,,
200,SL18-UCONN-200,,,,,,,,,,,No kelp growth,,,
201,SL18-UCONN-201,-,17.5,5.9,4,0.9,1.1,0.94,No,No,Yes,,,,
201,SL18-UCONN-201,-,17.5,10.5,10.5,0.26,2,2.65,No,No,Yes,Grazing,,,
201,SL18-UCONN-201,4,17.8,6,5.9,0.5,1.5,1.2,No,No,No,Horse's Mane,,,
201,SL18-UCONN-201,-,21,9.9,7,0.17,2,5.68,No,No,Yes,Grazing,,,
201,SL18-UCONN-201,3,22.9,7.6,7.1,0.2,0.12,0.12,No,No,No,Grazing,,,
201,SL18-UCONN-201,5,39.1,10.3,7.2,0.4,2.4,2,No,No,No,,,,
201,SL18-UCONN-201,2,40.6,10.9,10.9,0.3,2.5,1.7,No,Yes,Yes,Grazing,,,
201,SL18-UCONN-201,-,41.5,10,10,0.27,1.9,1.3,No,No,Yes,Grazing,,,
201,SL18-UCONN-201,1,62.7,15.1,15.1,0.6,3.5,2.1,No,No,Yes,,,,
201,SL18-UCONN-201,-,68,14.2,13,0.36,0.45,3.13,No,No,Yes,Horse's Mane,,,
C1-A,SL18-UCONN-C1-A,3,17.9,5,4.3,0.5,4.2,2.3,No,No,No,,,,
C1-A,SL18-UCONN-C1-A,2,23.4,8.1,6,0.9,2.7,3,No,Yes,No,Broken End,,,
C1-A,SL18-UCONN-C1-A,3,23.7,4.6,4.1,0.4,4.5,1.8,No,No,No,,,,
C1-A,SL18-UCONN-C1-A,2,44,2.4,2.4,0.6,5,1.9,No,No,No,,,,
C1-A,SL18-UCONN-C1-A,3,44.3,5.6,5.6,0.6,4.2,2.8,No,No,Yes,Snail Egg,,,
C1-A,SL18-UCONN-C1-A,1,48.6,6,5.6,0.6,0.3,0.23,No,No,Yes,Snail Egg,,,
C1-A,SL18-UCONN-C1-A,3,52.5,5.8,5.3,0.6,3.8,2.7,No,No,No,Horse's Mane,,,
C1-A,SL18-UCONN-C1-A,3,61.2,8.8,7.6,0.7,5,2.7,No,No,No,,,,
C1-A,SL18-UCONN-C1-A,2,62.5,8.8,8.4,0.7,4.5,3.4,No,No,No,Horse's Mane,,,
C1-A,SL18-UCONN-C1-A,2,64,15.8,12.3,0.4,5.7,4.8,No,No,No,,,,
C1-A,SL18-UCONN-C1-A,2,80.2,9.6,6.7,0.7,7.8,4.2,No,No,No,,,,
C1-A,SL18-UCONN-C1-A,2,81,10.2,7.8,0.6,5.2,3.3,No,No,Yes,Horse's Mane,,,
C1-A,SL18-UCONN-C1-A,3,81.4,11.1,8.4,0.7,5.9,3.7,No,No,No,,,,
C1-A,SL18-UCONN-C1-A,3,89.5,10.6,8,0.6,7.1,4,No,Yes,No,,,,
C1-A,SL18-UCONN-C1-A,3,90.4,7.6,5.8,0.8,7,3.6,No,No,No,,,,
C1-A,SL18-UCONN-C1-A,3,137,10.9,6.5,1.1,7.3,4.1,No,Yes,Yes,,,,
C1-A,SL18-UCONN-C1-A,3,142.4,13.1,6.7,0.8,7.7,3.9,No,Yes,No,,,,
C1-B,SL18-UCONN-C1-B,1,15,3.5,3.5,0.4,1.3,1.4,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,-,17.5,2.4,2,0.4,1.3,1,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,2,19,4,3.5,0.6,2,1.8,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,1,21.5,4,3.5,0.5,2,1.7,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,1,22.5,3,3,0.4,2,1.5,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,-,35,4,3.5,0.6,3.5,2.5,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,-,38.5,4.5,4.5,0.5,5.5,3.2,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,3,53,4.5,4,0.4,7,3.3,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,1,70,9.5,8,0.4,10,4.2,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,3,86,8,7,0.6,7,3.4,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,-,88,9.5,6.7,0.6,15,4.5,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,-,90,8,7,0.6,13.5,5.5,Yes,No,No,,No,,
C1-B,SL18-UCONN-C1-B,3,114,8.5,7,0.7,6,3.4,No,Yes,Yes,,No,,
C1-B,SL18-UCONN-C1-B,2,123,7,6,0.7,13.5,4.4,No,No,No,,No,,
C1-B,SL18-UCONN-C1-B,1,153,10,5,1,8,4.7,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,3,14.5,2.7,2.7,0.32,24,1.9,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,5,20.5,3.5,3,0.43,2,1.74,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,3,21.7,2.7,2.7,0.5,2.2,1.62,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,5,23.4,3,3,0.36,3.5,1.72,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,5,28,3.5,3,0.52,2,2.05,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,3,28.2,2.6,2.6,0.5,4.5,2.3,No,No,No,Grazing,No,,
C1-C,SL18-UCONN-C1-C,3,28.8,4,4.1,0.5,3.4,2.2,No,No,No,Horse's Mane,No,,
C1-C,SL18-UCONN-C1-C,3,30.5,3.9,3.9,0.5,2.9,2.21,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,4,35,2.4,2.4,0.32,5,1.98,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,2,35.8,5,4.5,0.4,3.6,2.6,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,3,41.7,4.8,3.6,0.6,4.9,3.2,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,1,43.7,12.3,7.1,0.4,5.4,2.9,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,4,44,4,4,0.18,6,2.15,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,-,54.5,6,6,0.26,5,2.73,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,3,57.9,5.8,5.3,0.7,4.7,2.9,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,5,58,4.6,4.6,0.6,7,2.88,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,3,65.2,7.6,6.6,0.6,5.4,3.4,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,4,69,5.5,5.5,0.12,8,3.28,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,-,71,8,7,0.11,16,4.05,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,2,79,6.2,5.2,0.6,8,4.1,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,4,85,6,6,0.3,16,3.94,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,2,88.5,8.6,6.9,0.3,7,3.8,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,5,92.5,7.5,6.5,0.35,16,3.51,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,-,94,7.5,6.5,0.14,19,4.67,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,-,97,9.5,8,0.14,7,3.56,No,No,No,DNA/Grazing,No,,
C1-C,SL18-UCONN-C1-C,-,98,7,6,0.17,12,4.4,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,5,115,9,6.3,0.54,12,4.09,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,4,131,8,6,0.9,8.5,4.2,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,1,156,8.5,6,0.7,8,3.9,No,No,No,,No,,
C1-C,SL18-UCONN-C1-C,-,176,11,6,0.13,7,3.35,No,Yes,No,,No,,
C1-E,SL18-UCONN-C1-E,-,23.2,3.2,2.6,0.35,2.5,1.38,No,No,No,,No,,
C1-E,SL18-UCONN-C1-E,2,25.2,5.1,5.61,0.2,1.5,1.5,No,No,Yes,,No,,
C1-E,SL18-UCONN-C1-E,3,33.5,4.3,4.1,0.17,2.5,2.24,No,No,No,,No,,
C1-E,SL18-UCONN-C1-E,1,34.3,5.3,5.3,0.4,3.4,2.3,No,No,No,Grazing,No,,
C1-E,SL18-UCONN-C1-E,5,37.9,10,4.6,0.3,1.9,1.4,No,No,No,Grazing,No,,
C1-E,SL18-UCONN-C1-E,4,40,4.9,4.7,0.3,2.5,1.9,No,No,Yes,,No,,
C1-E,SL18-UCONN-C1-E,4,42.2,6.3,6,0.4,2.2,1.8,No,No,No,,No,,
C1-E,SL18-UCONN-C1-E,2,50,6.7,6.17,0.2,2.4,2,No,No,No,Grazing,No,,
C1-E,SL18-UCONN-C1-E,1,55,7.9,5.8,0.7,4.3,2.6,No,Yes,No,,No,,
C1-E,SL18-UCONN-C1-E,1,58.8,6.5,6.5,0.4,5.2,2.8,No,No,No,,,,Hole Punch 51.7 cm
C1-E,SL18-UCONN-C1-E,4,65.9,6.2,6.2,0.3,2.8,2.1,No,No,No,Grazing,,,
C1-E,SL18-UCONN-C1-E,3,66.4,6.9,5.7,0.41,5,2.97,No,No,No,,No,,
C1-E,SL18-UCONN-C1-E,3,75.6,6.3,5.9,0.41,3.5,2.2,No,No,No,,No,,
C1-E,SL18-UCONN-C1-E,3,84.6,7.3,5.9,0.49,5,2.97,No,No,No,Epiphyte,No,,
C1-E,SL18-UCONN-C1-E,-,143,12.6,8.2,0.74,6.3,3.8,No,Yes,No,,No,,DNA/Hole Punch = 10->123
C2-A,SL18-UCONN-C2-A,1,17.5,5.5,5,0.5,2.5,1.7,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,4,19,5,5,0.2,2,1.3,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,3,20.5,5.5,5,0.3,3.5,1.7,No,No,Yes,,,,
C2-A,SL18-UCONN-C2-A,1,27,5.5,5,0.4,2.5,1.9,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,-,28,6.7,7.5,0.3,4.2,2.2,No,No,Yes,,,,
C2-A,SL18-UCONN-C2-A,5,48,11,11,0.2,7,3.5,No,No,Yes,,,,
C2-A,SL18-UCONN-C2-A,5,50.5,12,12,0.2,9.5,4.2,No,No,Yes,,,,
C2-A,SL18-UCONN-C2-A,-,51,8.3,8,0.4,6.5,2.6,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,5,56,14.5,13.8,0.3,9,5.1,No,No,Yes,Spliting Maristem,,,
C2-A,SL18-UCONN-C2-A,-,58,11.4,11.5,0.2,9.5,3.6,No,No,No,Spliting Maristem,,,
C2-A,SL18-UCONN-C2-A,2,65.5,14,13,0.5,9,3.9,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,5,68,11.5,10.5,0.4,10,4.6,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,-,73.5,13,12,0.3,8.2,4.1,No,No,Yes,,,,
C2-A,SL18-UCONN-C2-A,-,78,12.8,9.5,0.6,12.6,4.2,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,-,79,11,9.2,0.8,4,3,No,No,Yes,,,,
C2-A,SL18-UCONN-C2-A,-,80,16.1,12,0.3,15.5,4.4,Yes,No,No,,,,
C2-A,SL18-UCONN-C2-A,-,81,14.6,13,0.3,13.5,4.5,Yes,No,No,,,,
C2-A,SL18-UCONN-C2-A,-,84,14,12,0.4,9.3,3.9,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,2,85.5,14.5,13.8,0.3,7,3.5,No,No,No,,,,
C2-A,SL18-UCONN-C2-A,-,87,16.5,12,0.4,10,4.4,Yes,No,No,,,,
C2-A,SL18-UCONN-C2-A,-,87,11.5,8.7,0.6,20.2,4.2,Yes,No,No,,,,
C2-A,SL18-UCONN-C2-A,-,91,14.1,12.5,0.5,9.5,4.1,No,No,Yes,Crinkle,,,
C2-A,SL18-UCONN-C2-A,5,99.5,18.3,14.5,0.2,14.3,5.6,Yes,No,Yes,,,,
C2-A,SL18-UCONN-C2-A,-,100,15.8,11,0.4,10.1,4.4,No,No,No,Crinkle,,,
C2-A,SL18-UCONN-C2-A,-,102,15.7,11.1,0.7,23,5.2,Yes,No,Yes,Crinkle,,,
C2-A,SL18-UCONN-C2-A,-,103,17,11.5,0.4,11,4.9,No,No,No,Crinkle,,,
C2-A,SL18-UCONN-C2-A,-,106,15.7,10.6,0.4,10,4.3,No,No,Yes,Spliting Maristem,,,
C2-A,SL18-UCONN-C2-A,-,107.5,16.9,12.5,0.8,14.5,4.7,Yes,No,Yes,,,,
C2-A,SL18-UCONN-C2-A,5,108.5,14.8,10.5,0.3,15,4.7,No,No,No,Spliting Maristem,,,
C2-A,SL18-UCONN-C2-A,-,112.5,17.6,9.7,0.8,15,5.7,Yes,No,No,Crinkle,,,
C2-B,SL18-UCONN-C2-B,2,12.5,3.2,2.2,0.3,0.9,0.7,No,No,No,Spliting Maristem,No,,
C2-B,SL18-UCONN-C2-B,2,15,5.1,4.1,0.2,1,0.9,No,No,No,,No,,
C2-B,SL18-UCONN-C2-B,5,31,10,10,0.2,2.2,2.4,No,Yes,No,Grazing/Splitting Meristem,No,,
C2-B,SL18-UCONN-C2-B,4,33,8.6,8.7,0.3,2.4,1.9,No,Yes,No,Snail Egg/Grazing,No,,
C2-B,SL18-UCONN-C2-B,3,44,8.4,5.2,0.5,2.8,2.2,No,Yes,No,Grazing,No,,
C2-B,SL18-UCONN-C2-B,,59,12.8,11.2,0.2,2.5,2.4,No,Yes,No,Bryozoan/Grazing,No,,
C2-B,SL18-UCONN-C2-B,1,60,11.5,9.2,0.8,3.5,3.2,No,Yes,No,Snail Egg Cases/Grazing,No,,
C2-B,SL18-UCONN-C2-B,1,62,10.7,8.7,0.8,3.7,2.9,No,Yes,No,Crinkle,No,,
C2-B,SL18-UCONN-C2-B,4,70.2,10.5,8.3,0.4,3,2.7,No,Yes,No,Grazing/Splitting Meristem/Snail Egg,No,,
C2-B,SL18-UCONN-C2-B,,70.3,13,8,0.2,3,2.7,No,Yes,No,Bryozoan,No,,
C2-B,SL18-UCONN-C2-B,5,71,14,8.7,0.3,3.2,2.7,No,Yes,No,Snail Egg,No,,
C2-B,SL18-UCONN-C2-B,4,72,12.5,7.3,0.3,3.7,2.8,No,Yes,No,Grazing,No,,
C2-B,SL18-UCONN-C2-B,5,123.5,15.5,8,0.1,3.7,3.2,No,Yes,No,Grazing,No,,
C2-B,SL18-UCONN-C2-B,3,141,18.9,11.5,0.9,4.5,3.1,No,Yes,No,Snail Egg Cases/Grazing,No,,"DNA, hole punch = 119.5 cm"
C2-B,SL18-UCONN-C2-B,4,147,16.6,8.5,0.8,3.5,3.2,No,Yes,No,Bryozoan,No,,
S-C1-D,SL18-UCONN-S-C1-D,1,9.6,2.2,-,0.6,0.5,1.16,No,No,No,Snail Egg,No,,
S-C1-D,SL18-UCONN-S-C1-D,1,12.9,3.6,2,0.13,1.6,1.19,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,2,14.6,10,9,0.9,1.1,0.71,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,2,19.2,3.6,3.2,0.16,0.8,1.33,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,2,19.7,4,3.6,0.19,1.3,1.42,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,3,22,4.5,4.5,0.23,2,1.75,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,4,24.3,4.6,4.6,0.5,1.1,1.5,No,No,No,Grazing,No,,
S-C1-D,SL18-UCONN-S-C1-D,3,26,5.1,5.1,0.17,2,1.55,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,5,42.8,7.1,7.1,0.6,2.6,2,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,2,57,9.2,8.5,0.41,3.2,2.7,No,Yes,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,5,77.1,10.4,7.8,0.8,4.6,2.8,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,3,80,9.2,8,0.46,2.5,2.54,No,Yes,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,3,88,10,8.5,0.14,3,2.52,No,Yes,Yes,,No,,
S-C1-D,SL18-UCONN-S-C1-D,-,102.4,4.7,6.6,0.52,2.8,2.36,No,Yes,No,Crinkle/Snail,No,,DNA
S-C1-D,SL18-UCONN-S-C1-D,5,103,9.4,5.2,0.6,7,3.3,No,No,No,,No,,
S-C1-D,SL18-UCONN-S-C1-D,-,119.6,11.4,6.8,0.7,-,-,,Yes,,Crinkle,,,
S-C1-F,SL18-UCONN-S-C1-F,1,11.5,8.3,5.5,0.9,9.5,4,No,Yes,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,3,14,2.7,3.4,0.6,2,1.8,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,1,16,3.5,2.7,0.5,1.6,1.4,No,No,No,Grazing,,,
S-C1-F,SL18-UCONN-S-C1-F,2,16,3.5,2.8,0.4,2.4,1.2,No,No,No,Grazing,,,
S-C1-F,SL18-UCONN-S-C1-F,2,20.5,3,3,0.5,1.3,1.4,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,3,21,4,3.4,0.3,1,1.4,No,No,No,Grazing,,,
S-C1-F,SL18-UCONN-S-C1-F,2,21,2.5,1.7,0.1,2.5,1.7,No,No,No,Bryozoan,,,
S-C1-F,SL18-UCONN-S-C1-F,1,24.5,4,4.1,0.8,3.5,2.4,No,No,No,Splitting Meristem,,,
S-C1-F,SL18-UCONN-S-C1-F,2,31,4.4,4.6,0.3,4.7,2.2,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,3,32,4.5,4.7,0.3,2,1.6,No,No,No,Grazing,,,
S-C1-F,SL18-UCONN-S-C1-F,-,34,6,5,0.4,1.4,2,No,No,No,Splitting Meristem,,,
S-C1-F,SL18-UCONN-S-C1-F,2,35,4.5,4.4,0.7,2.9,2.2,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,3,35,4.8,4.6,0.3,3,2,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,3,42,6,6,0.2,2.8,2.1,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,2,43,5,4.5,0.3,4,2.6,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,3,46,6.5,6,0.2,4,2.8,No,No,No,Splitting Meristem,,,
S-C1-F,SL18-UCONN-S-C1-F,3,48,5.3,5.6,0.7,3.8,2.6,No,Yes,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,2,51,4.7,4.6,0.4,7.3,3.1,No,No,No,,,,
