"","AshFDwPM","AshOnly","DWpM","WWP","PDW"
"SL18-NL-6-FG1xSL18-OI-15-MG1",0.0308265714777187,0.303087566033105,0.00178935085779831,0.0173329598756143,-0.0117344495524247
"SL18-NL-6-FG1xSL18-OI-16-MG1",0.0125419165134315,-0.324499205297117,0.00108017671002017,0.00907752730500191,0.160377769137055
"SL18-NL-6-FG1xSL18-SF-17-MG1",0.0110453231081935,0.134980999986091,0.000411537483242762,0.0062848036203557,-0.14190235464016
"SL18-NL-6-FG1xSL18-SF-19-MG2",9.84512935819865e-05,-0.0591058945365708,0.000308142858480745,0.00689459120138489,-0.748323798631681
"SL18-LD-10-FG2xSA18-CB-7-MG2",0.0460035301891066,0.482108603576578,0.00149333703866864,0.0134257259822791,-0.0310570779437392
"SL18-LD-10-FG2xSL18-NL-3-MG2",-0.0279832144837637,-0.0558251173438918,-0.000621353070384267,-0.0121057920096092,1.39353398895808
"SL18-NL-9-FG2xSA18-CB-7-MG1",0.00299832640572571,-0.079909436187778,0.000349504820831955,0.00638920552160541,-0.381289847057662
"SL18-NL-9-FG2xSL18-SF-19-MG1",0.0650103723877449,0.181939960137682,0.00206570215444236,0.0104333268445613,0.156325416546115
"SL18-OI-11-FG1xSL18-SF-15-MG2",0.00624120852761841,0.0325033165620085,0.0017141552758641,0.016927208999869,-0.302158817415061
"SL18-OI-15-FG1xSA18-CB-2-MG3",-0.0249713211334391,-0.311892701375168,-0.000454451328868003,-0.00456004480064712,-0.120184390082255
"SL18-OI-15-FG1xSL18-NL-5-MG1",0.0651448367902689,0.0970039952157841,0.0014768873111653,0.00497441200789721,0.0295138874554875
"SL18-OI-15-FG1xSL18-SF-15-MG1",0.0292429415351809,-0.00639301063051579,0.00183049878903692,0.0146435259492135,0.0374912283853956
"SL18-OI-16-FG3xSA18-CB-4-MG3",-0.0245052336262728,0.722182157082341,-0.000831184168376092,0.00482916954554049,-1.05897442161192
"SL18-OI-16-FG3xSA18-CB-5-MG3",-0.0236599171506577,0.133404868069379,-0.0019933507826504,-0.0183420256589005,0.169438500787473
"SL18-LD-13-FG2xSL18-LD-13-MG2",-0.0387427119366119,0.267419540329698,-0.000874408590261252,0.000921006046317211,-0.222914608184801
"SL18-OI-16-FG3xSL18-LD-3-MG2",-0.00521376639094744,0.102311571300168,-0.00028859524311712,0.000261012279430794,-0.199043925797248
