"","DWpM","WWpM","PDW","BD"
"SL18-OI-4",0.0434160960898034,-0.0171410295539464,0.302365006334394,46.2896735418228
"SL18-OI-5",-0.0640222917084078,-0.56456340801204,0.507966083884729,-14.4845921532073
"SL18-OI-6",0.270387532621213,1.72213559154394,2.28069755605121,27.4216611503065
"SL18-OI-11",0.0292755570775755,0.230596319389189,-0.0494954389224561,0.157034857604924
"SL18-OI-15",0.0567676013414372,0.325674822925364,0.334098554763447,3.99920989618661
"SL18-OI-16",-0.116534222219937,-1.10403421241119,0.436934254116755,-18.5338899874511
"SL18-OI-17",0.0548290464027724,0.52839692568606,-0.173817387558941,2.40677875049273
"SL18-OI-18",-0.054543490412973,-0.606898942267513,0.365481068407748,-4.79010656836478
"SL18-LD-1",0.0107412927419379,0.0430802294109885,0.104783075465279,9.46315890470004
"SL18-LD-3",0.0166422338984771,0.115262039115123,-0.209308503886329,17.8834299168125
"SL18-LD-4",0.0259926532406259,0.170445715891301,-0.221467026468679,19.5573399497739
"SL18-LD-5",0.00992818964706678,0.0609226552383908,-0.140790339615456,18.5618691942195
"SL18-LD-9",0.000662421403329669,0.0433209748670606,-0.543100016104506,29.9807885935684
"SL18-LD-10",0.025923029211494,0.223783072779677,-0.281974768069573,17.3091475878557
"SL18-LD-13",-0.0795637467497304,-0.631538944523609,-0.211565397130482,5.29983864084725
"SL18-FW-2",0.0541349033003281,0.410800809275097,0.170245093799994,7.40887491390233
"SL18-FI-1",0.0553047828110063,0.385430335413491,0.172472497197745,6.3507709973839
"SL18-FI-2",0.0490451351449996,0.344633270868933,0.141201221339179,7.96187784357096
"SL18-CC-1",-0.0182661386911122,-0.104958541746113,0.126572704558803,10.9789332807754
"SL18-CC-2",0.0998483526898543,1.23152168591832,-0.755819038679257,3.35125528290103
"SL18-CC-3",0.108890456844034,0.799369607041764,0.166709373422797,3.55547140131662
"SL18-CC-4",-0.00467254860766324,0.0550805368163112,-0.238284224071457,-15.999976372312
"SL18-CC-5",0.0946384412948268,1.01035019036625,-0.719806540464876,-3.55280037935101
"SL18-CC-6",-0.0627316302479975,-0.412280860812226,-0.541939892483308,-24.6091652258831
"SL18-CC-7",0.0768379480071255,0.822865982868974,-0.494602900368332,12.5263037824535
"SL18-CC-8",-0.0666596648509762,-0.47710705227224,-0.486000412601225,-6.8239123030884
"SL18-CC-9",-0.00205367213211401,0.109190361887992,-0.288770311001816,-2.4765299297101
"SL18-CC-12",0.152290893941517,1.41653525412482,-0.10564566811887,48.4994532685736
"SL18-FW-14",0.0509282899956398,0.360789475932629,0.253509829533533,4.83949382505201
"SL18-NC-2",0.072970722299162,0.745232240239074,-0.12534365655158,10.8369299908161
"SL18-NC-1",-0.0889480599946875,-0.698404456094379,-0.195313997525399,-13.1716598178824
"SL18-NC-5",-0.148182813329653,-1.22214651677421,-0.608728069416708,-22.0190789036462
"SL18-JS-6",0.129921662497161,0.7509164699585,2.67777672775644,-19.9045450716664
"SL18-JS-5",-0.100169478900813,-0.555534710351421,-0.931471742297584,-32.719556057241
"SL18-JS-9",-0.18418502327741,-1.49283851652652,-0.245976395942303,-28.9052672010973
"SL18-NC-8",-0.125713800624754,-1.04754000619223,0.398300825427706,-32.5459448609733
"SL18-NC-10",-0.17635534817032,-1.30686563215762,-1.69686488280435,-8.77513069616986
"SL18-NC-9",-0.0787722794474853,-0.716873466267984,0.742659918019601,-13.9690668406735
"SL18-NC-12",-0.12018189720605,-0.969751028244161,-0.0255915466735764,-12.9817547146701
"SL18-NL-2",-0.126870480293166,-1.05309365711681,0.0529883930063185,-27.7614917651075
"SL18-NL-3",-0.0908471255632327,-0.539666265254225,-0.792229456214041,-14.6739072297398
"SL18-NL-5",-0.0307563141390593,-0.292976743965005,0.165680745308086,-5.12509278812782
"SL18-NL-7",-0.0826910529819576,-0.672147439873465,0.436556367947919,-11.0437405761442
"SL18-NL-6",-0.036275750932512,-0.301581359285525,0.0125858914578309,-7.94262226679957
"SL18-NL-9",-0.073559297996565,-0.557560199646909,-0.133474698673023,-13.1266327305167
"SL18-NL-10",-0.0629236858991575,-0.529399277495582,0.093485842706777,-13.1979923964396
"SL18-JS-19",-0.138160707700332,-1.12815299304778,0.163126601842101,-52.828302537831
"SL18-JS-16",-0.12218010989925,-1.02080593881504,0.0985144799578074,-33.3143551664241
"SL18-JS-11",-0.103552930053973,-0.764428445657867,-0.465471045767128,-4.63117148084978
"SL18-BL-10",0.0358710776456171,0.273631770498229,0.105217078554681,5.38907901124141
"SL18-BL-11",0.0559172827357709,0.392064567098641,0.168368109321017,5.99443418174438
"SL18-BL-12",0.058723808107723,0.406117682440479,0.290331540628392,7.21229296513144
"SL18-BL-13",0.0474873661417733,0.358890210158853,0.140519596204208,2.47539812264343
"SL18-BL-14",0.0519170615683615,0.384231097638144,0.11308751961265,6.98058089217377
"SL18-BL-15",0.051853782436391,0.364125802309516,0.178780885041902,8.51254422763479
"SL18-BL-16",0.0680600326698073,0.464963728493813,0.448149198741132,5.77209711646238
