"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM","loc","Region"
"SL18-UCONN-S57-FG32","SL18-UCONN-S57-FG3",0.00640736689627316,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000026901240244065,0.999999999320068,"Ne60",0.00000026901240244065,0.00640736689627316,0.00000026901240244065,0.00640736689627316,"UCONN","GOM"
"SL18-UCONN-S57-MG12","SL18-UCONN-S57-MG1",0.00546701836363096,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000280433917807143,0.999999999320068,"Ne60",0.000000280433917807143,0.00546701836363096,0.000000280433917807143,0.00546701836363096,"UCONN","GOM"
"SL18-UCONN-S57-MG22","SL18-UCONN-S57-MG2",0.00546701836363078,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000280433917806002,0.999999999320068,"Ne60",0.000000280433917806002,0.00546701836363078,0.000000280433917806002,0.00546701836363078,"UCONN","GOM"
"SL18-UCONN-S57-MG32","SL18-UCONN-S57-MG3",0.00546701836363004,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000280433917806991,0.999999999320068,"Ne60",0.000000280433917806991,0.00546701836363004,0.000000280433917806991,0.00546701836363004,"UCONN","GOM"
"SL18-UCONN-S5-FG12","SL18-UCONN-S5-FG1",0.10643461676697,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000139959910610334,0.999999999320068,"Ne60",0.00000139959910610334,0.10643461676697,0.00000139959910610334,0.10643461676697,"UCONN","GOM"
"SL18-UCONN-S5-FG22","SL18-UCONN-S5-FG2",0.10643461676697,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000139959910610413,0.999999999320068,"Ne60",0.00000139959910610413,0.10643461676697,0.00000139959910610413,0.10643461676697,"UCONN","GOM"
"SL18-UCONN-S5-FG32","SL18-UCONN-S5-FG3",0.10643461676697,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000139959910609511,0.999999999320068,"Ne60",0.00000139959910609511,0.10643461676697,0.00000139959910609511,0.10643461676697,"UCONN","GOM"
"SL18-UCONN-S5-MG12","SL18-UCONN-S5-MG1",0.195072090604208,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0227279616476992,0.999999999320068,"Ne60",0.0227279616476992,0.195072090604208,0.0227279616476992,0.195072090604208,"UCONN","GOM"
"SL18-UCONN-S5-MG22","SL18-UCONN-S5-MG2",0.10643461676697,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000217597932243962,0.999999999320068,"Ne60",0.00000217597932243962,0.10643461676697,0.00000217597932243962,0.10643461676697,"UCONN","GOM"
"SL18-UCONN-S5-MG32","SL18-UCONN-S5-MG3",0.106434616766971,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000217597932244786,0.999999999320068,"Ne60",0.00000217597932244786,0.106434616766971,0.00000217597932244786,0.106434616766971,"UCONN","GOM"
"SL18-UCONN-S73-FG12","SL18-UCONN-S73-FG1",0.0139046017751003,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000169920951993739,0.999999999320068,"Ne60",0.0000169920951993739,0.0139046017751003,0.0000169920951993739,0.0139046017751003,"UCONN","GOM"
"SL18-UCONN-S73-FG22","SL18-UCONN-S73-FG2",0.0139046017751001,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000169920951991208,0.999999999320068,"Ne60",0.0000169920951991208,0.0139046017751001,0.0000169920951991208,0.0139046017751001,"UCONN","GOM"
"SL18-UCONN-S73-FG32","SL18-UCONN-S73-FG3",0.0139046017751,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000169920951995983,0.999999999320068,"Ne60",0.0000169920951995983,0.0139046017751,0.0000169920951995983,0.0139046017751,"UCONN","GOM"
"SL18-UCONN-S73-MG12","SL18-UCONN-S73-MG1",0.0139046017750999,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000401292716264977,0.999999999320068,"Ne60",0.000401292716264977,0.0139046017750999,0.000401292716264977,0.0139046017750999,"UCONN","GOM"
"SL18-UCONN-S73-MG22","SL18-UCONN-S73-MG2",0.0139046017751005,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000401292716265695,0.999999999320068,"Ne60",0.000401292716265695,0.0139046017751005,0.000401292716265695,0.0139046017751005,"UCONN","GOM"
"SL18-UCONN-S73-MG32","SL18-UCONN-S73-MG3",0.0139046017750999,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000401292716266852,0.999999999320068,"Ne60",0.000401292716266852,0.0139046017750999,0.000401292716266852,0.0139046017750999,"UCONN","GOM"
"SL18-UCONN-S78-FG12","SL18-UCONN-S78-FG1",-0.0292966442416112,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000201955498099908,0.999999999320068,"Ne60",0.000000201955498099908,-0.0292966442416112,0.000000201955498099908,-0.0292966442416112,"UCONN","GOM"
"SL18-UCONN-S78-FG22","SL18-UCONN-S78-FG2",-0.0253538166943099,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000224780024085438,0.999999999320068,"Ne60",0.000000224780024085438,-0.0253538166943099,0.000000224780024085438,-0.0253538166943099,"UCONN","GOM"
"SL18-UCONN-S78-FG32","SL18-UCONN-S78-FG3",-0.0253538166943103,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000224780024085303,0.999999999320068,"Ne60",0.000000224780024085303,-0.0253538166943103,0.000000224780024085303,-0.0253538166943103,"UCONN","GOM"
"SL18-UCONN-S78-MG12","SL18-UCONN-S78-MG1",-0.0253538166943103,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000239285132948681,0.999999999320068,"Ne60",0.000000239285132948681,-0.0253538166943103,0.000000239285132948681,-0.0253538166943103,"UCONN","GOM"
"SL18-UCONN-S78-MG22","SL18-UCONN-S78-MG2",-0.0253538166943101,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000239285132948342,0.999999999320068,"Ne60",0.000000239285132948342,-0.0253538166943101,0.000000239285132948342,-0.0253538166943101,"UCONN","GOM"
"SL18-UCONN-S78-MG32","SL18-UCONN-S78-MG3",-0.0253538166943102,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000239285132949119,0.999999999320068,"Ne60",0.000000239285132949119,-0.0253538166943102,0.000000239285132949119,-0.0253538166943102,"UCONN","GOM"
"SL18-UCONN-S94-FG12","SL18-UCONN-S94-FG1",0.0808989474350948,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000169999786927517,0.999999999320068,"Ne60",0.0000169999786927517,0.0808989474350948,0.0000169999786927517,0.0808989474350948,"UCONN","GOM"
"SL18-UCONN-S94-FG22","SL18-UCONN-S94-FG2",0.0712134042644161,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000845514886228048,0.999999999320068,"Ne60",0.000000845514886228048,0.0712134042644161,0.000000845514886228048,0.0712134042644161,"UCONN","GOM"
"SL18-UCONN-S94-FG32","SL18-UCONN-S94-FG3",0.0746239951882567,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000134584710330962,0.999999999320068,"Ne60",0.00000134584710330962,0.0746239951882567,0.00000134584710330962,0.0746239951882567,"UCONN","GOM"
"SL18-UCONN-S94-MG12","SL18-UCONN-S94-MG1",0.0808989474350939,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000403802126188003,0.999999999320068,"Ne60",0.000403802126188003,0.0808989474350939,0.000403802126188003,0.0808989474350939,"UCONN","GOM"
"SL18-UCONN-S94-MG22","SL18-UCONN-S94-MG2",0.0808989474350942,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000403802126178514,0.999999999320068,"Ne60",0.000403802126178514,0.0808989474350942,0.000403802126178514,0.0808989474350942,"UCONN","GOM"
"SL18-UCONN-S94-MG32","SL18-UCONN-S94-MG3",0.0808989474350947,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000403802126184109,0.999999999320068,"Ne60",0.000403802126184109,0.0808989474350947,0.000403802126184109,0.0808989474350947,"UCONN","GOM"
"SL18-UCONN-S11-FG12","SL18-UCONN-S11-FG1",0.0782734346851115,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000180445803567856,0.999999999320068,"Ne60",0.0000180445803567856,0.0782734346851115,0.0000180445803567856,0.0782734346851115,"UCONN","GOM"
"SL18-UCONN-S11-FG22","SL18-UCONN-S11-FG2",0.0782734346851118,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000180445803578027,0.999999999320068,"Ne60",0.0000180445803578027,0.0782734346851118,0.0000180445803578027,0.0782734346851118,"UCONN","GOM"
"SL18-UCONN-S11-FG32","SL18-UCONN-S11-FG3",0.0782734346851113,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000180445803566082,0.999999999320068,"Ne60",0.0000180445803566082,0.0782734346851113,0.0000180445803566082,0.0782734346851113,"UCONN","GOM"
