"","pedigree","index","WWP","DWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-OI-9-FG4","SL18-OI-9-FG4",0.205799029633501,0.0435947146766396,0.032419431051482,0.140960167530537,13.0343437963298,0.137353421882973,0.629425973484353,0.147719653343459,0.0914949136020861,-0.993807797584306
"SL18-NC-5-FG2","SL18-NC-5-FG2",-0.62337121719833,-0.813887754136961,-0.211048704098805,-0.201273809000721,-22.1870226742315,0.158573791828842,-0.04891170759739,-0.352677296199207,0.517936780737047,-0.870691303946394
"SL18-CC-6-FG3","SL18-CC-6-FG3",-0.290118830065929,-0.221300168950764,-0.117762977854996,-0.054592874355938,-36.463521407298,-0.104298555477107,-0.0978943386580186,-0.199072311114683,0.00379507526346865,-0.701217094526877
"SL18-NL-7-FG4","SL18-NL-7-FG4",-0.224613781824489,-0.490771942043245,-0.105981687227774,-0.0126504073689416,-17.83660182549,0.0622445224550541,-0.0905694820760602,0.772166247915678,0.182598489090199,0.584499853684187
"SL18-CC-3-FG3","SL18-CC-3-FG3",0.3703883026453,0.399034661815055,0.145359981137238,0.0796683403708235,-3.85679686289882,0.170487266008434,-0.493502439677596,-0.0689483199568974,-0.129166361453729,0.159353636732717
"SL18-CC-6-FG2","SL18-CC-6-FG2",-0.180406635042954,0.212762956721365,0.00501199183086591,-0.190430618704686,-1.91153750784736,0.110166227923971,-0.121456339405464,-0.489115818257389,-0.0509194230094108,-0.650922450053058
"SL18-JS-19-FG3","SL18-JS-19-FG3",-0.447267990272364,-0.470906910455472,-0.166920897630773,-0.113426195010819,-59.5244227713998,-0.00604525025161513,0.212641708507696,-0.450651933433838,0.173628282721952,-0.300263382157141
"SL18-NC-1-FG1","SL18-NC-1-FG1",-0.309461152092242,-0.340558030815736,-0.111842388154902,-0.0857763757824389,0.371225693121054,-0.273122878321128,0.00184959095971331,0.139006391499651,0.305779475513923,0.974798319645223
"SL18-NC-15-FG3","SL18-NC-15-FG3",-0.161090525957982,-0.1654430315276,-0.0605486421087912,-0.0399932417403997,46.7081647678079,0.0478445613875048,-0.0888979486127774,0.398723815820854,0.687908410865147,0.612427397913926
"SL18-LL-9-FG2","SL18-LL-9-FG2",-0.482337138843619,-0.509854953954709,-0.149432616218412,-0.183471906406794,-31.2211316615229,0.132406708313477,0.103804916253129,0.336095540693742,0.61482204227922,0.150502710982774
"SA18-CB-4-FG6","SA18-CB-4-FG6",0.0917951777607414,0.389616866570804,0.128199057375776,-0.164602936990811,-31.1241402302332,0.00441841112045592,-0.0676993735805774,0.248906684499085,-0.00873610576918611,-0.27399738005091
"SA18-CB-5-FG6","SA18-CB-5-FG6",0.131636576136342,0.0325321529019925,0.00717061110830246,0.117295353919738,-53.6535979410527,-0.185744353718074,-0.114922159286539,0.232654242343612,0.0870057514179176,0.727766858923017
"SL18-JS-9-FG3","SL18-JS-9-FG3",-0.666112487258241,-0.68582531118154,-0.239861044875702,-0.186390397506836,-30.1278833244199,-0.163392007264546,0.117806966240009,-0.147667396569187,0.847957633891105,0.816300491727304
"SL18-SF-13-FG2","SL18-SF-13-FG2",0.538644059258411,0.89083819562983,0.265354090080961,0.00793587909648819,41.5428474709471,0.13641253606212,0.149222423494271,-0.397468909659682,-0.226508289365325,-0.522644947005869
"SL18-JS-19-FG2","SL18-JS-19-FG2",-0.397056322772529,-0.447397673390768,-0.175800180257722,-0.0454559622570853,-52.9102067017551,-0.349643101982516,-0.141509551136519,0.434349126293263,0.156579492829118,1.10478294222183
"SL18-CC-6-FG1","SL18-CC-6-FG1",-0.258176906393142,-0.261930018187664,-0.0723672194556791,-0.113442467481784,-10.8854687771886,0.0873893672611054,0.171022434796286,-0.598572137570127,-0.111471786318248,-0.0725705971032068
"SL18-NL-5-FG1","SL18-NL-5-FG1",-0.113001136563487,-0.277642180823796,-0.0603062733638933,0.00761141016429982,0.524027166640748,0.091350605715038,-0.193810548016929,0.00125961571609542,-0.151168986826156,0.213130922579077
"SL18-NC-8-FG1","SL18-NC-8-FG1",-0.112055914556343,-0.341346513647601,-0.121544302875198,0.131032691194054,-28.6576498028266,-0.310926139971603,0.206564034769004,0.619189951248672,0.154989833629201,0.750598958578723
"SL18-JS-5-FG2","SL18-JS-5-FG2",-0.542694479146251,-0.350586936286577,-0.143490400205038,-0.255713678736174,-32.2935245026574,0.0772687384694727,-0.00232661660124162,0.205636413678856,0.0401688990765188,0.0941978975270994
"SL18-CC-10-FG4","SL18-CC-10-FG4",0.322760177142735,0.398825817402366,0.134720459192556,0.053319258757623,3.90425538677329,0.235203149717987,-0.0149331798833197,0.151208643877819,0.151517080387483,-0.210535011961394
"SL18-NC-5-FG3","SL18-NC-5-FG3",-0.495787891859162,-0.557003021352054,-0.160442399924704,-0.174903092009754,-4.14240844367598,0.0962559388044142,-0.183745533579116,-0.159809017650493,0.223860554520054,0.121039330330479
"SL18-OI-16-FG2","SL18-OI-16-FG2",-0.0484025894820587,-0.238293180332653,-0.0900008867002362,0.131599183918414,18.6400681137587,0.00309895426885092,-0.248906293953769,-0.228117779527648,-0.203295462391186,0.331686984542549
"SL18-SF-19-MG2","SL18-SF-19-MG2",0.178614070544755,0.0791086945181643,-0.00619123807445424,0.190996546693664,70.8846712784111,-0.0135061706816493,0.348261351316774,0.590529790469536,-0.143231300324267,0.624209783813427
"SL18-OI-4-MG1","SL18-OI-4-MG1",0.0696833789202278,-0.117274159429967,-0.0239401364811228,0.117563651882473,2.55843593308388,-0.0162421629591072,0.269958691789736,-0.712004450885422,-0.408127337835472,-0.624502423810395
"SL18-OI-11-MG2","SL18-OI-11-MG2",0.133765893519679,0.0409720905766574,0.0297513145918474,0.0742632643359845,-12.7005354258239,0.00686361312669908,0.456309332247576,-0.596780895385635,0.432660101609075,-0.0274969364291504
"SL18-OI-14-MG2","SL18-OI-14-MG2",0.176967291314791,0.115453461999703,0.0568309066814258,0.0633054779519392,-35.1985147842667,-0.259029840719984,-0.430250616829076,0.168485109026616,0.278278261641591,0.189138068668118
"SL18-OI-15-MG1","SL18-OI-15-MG1",0.283973117922065,0.447020684061764,0.113742147803053,0.0564888223159595,50.6032341978042,-0.0401860811179841,0.237229387072186,0.748630700094037,-0.231667027364596,0.00689706606783904
"SL18-OI-16-MG1","SL18-OI-16-MG1",-0.0854049074661987,-0.116780202544582,-0.0936788019536093,0.10195269644102,28.4353543902403,-0.447143101793713,-0.27543763135155,-0.223810352802938,0.0404576326205559,0.0300976162988495
"SL18-SF-17-MG1","SL18-SF-17-MG1",0.163205593841809,0.114146175074703,0.0487457186783315,0.0657141564851457,-49.7763573080797,0.0112686118626157,0.386624442192383,0.00703724774238495,0.155822402591636,-0.0196932559359383
"SA18-CB-7-MG2","SA18-CB-7-MG2",0.635962953908599,0.597362980481117,0.262336532279668,0.111289889349264,74.5254355718993,0.0526143073874988,0.545739471313744,-0.325143368257349,0.400726771279433,0.214360535961021
"SL18-NL-3-MG2","SL18-NL-3-MG2",-0.298182337194088,-0.487106081764338,-0.105144967053579,-0.0878924030869296,-22.8903542710641,-0.214339424292724,-0.00140535313080011,-0.251367905563642,0.0599235507794859,-0.241262786501222
"SA18-CB-7-MG1","SA18-CB-7-MG1",0.280029412475988,0.357354038199293,0.0985563534996623,0.0829167054766636,9.61127352359188,0.107446607345317,0.222549192602372,0.103572067412537,0.531174549777172,-0.313944231674483
"SL18-SF-19-MG1","SL18-SF-19-MG1",0.266068868874042,-0.272921543714538,-0.0612306832021727,0.388530235278388,51.4383859780675,0.00986523112208393,0.0997476143420122,0.0940518296394845,0.214673545781098,0.849517469586651
"SL18-SF-15-MG2","SL18-SF-15-MG2",-0.0575471481161296,0.473885319939495,0.0797698628632955,-0.217086873842721,26.2527317997844,-0.0307344308097729,0.119215292576917,0.366435714979867,0.453123818152887,-0.225817801045195
"SA18-CB-2-MG3","SA18-CB-2-MG3",0.0809867512236634,0.0232992358723896,0.0194054315606746,0.0421758881023142,-51.4392481940945,-0.113537997756596,0.0713021715941198,0.442450578460901,0.265232004936706,-0.0271817158175894
"SL18-NL-5-MG1","SL18-NL-5-MG1",-0.203324276119472,-0.457402388946676,-0.0922078520795075,-0.018908571960457,-2.88585335312475,0.106550489600044,-0.401912171940628,-0.501182318235699,-0.316369498191688,0.174356529352684
"SL18-SF-15-MG1","SL18-SF-15-MG1",-0.0222297206542131,0.445816114476821,0.0820243202199452,-0.186278361094104,57.162234527832,-0.259944859505647,-0.075096195887903,-0.420248233528531,0.14754862654358,-1.43468418846341
"SA18-CB-4-MG3","SA18-CB-4-MG3",-0.288664498275621,0.147353208039791,-0.00232979341864837,-0.284004911438325,-29.0911600392595,0.0658608243639774,-0.290776860266839,-0.743335980730306,-0.18313014105942,-0.721093418053347
"SA18-CB-5-MG3","SA18-CB-5-MG3",-0.101884512246865,-0.539968983574436,-0.115831482935581,0.129778453624296,-65.3704002636906,0.0449677937692254,0.0770765399177289,0.544760246367912,0.504588730350382,0.656980414565452
"SL18-LD-13-MG2","SL18-LD-13-MG2",0.0034227572501673,-0.264269250970361,-0.0674880121932279,0.138398781636623,39.9211916335747,0.023512715348161,0.173910856074433,-0.391460974841308,-0.530787571460417,0.332198894765518
"SL18-LD-3-MG2","SL18-LD-3-MG2",0.0159985274341531,-0.122259975919511,-0.0379412309432309,0.0918809893206149,-17.5532034063526,0.242809735942298,0.110533724089782,0.144827997274276,0.307711914196202,-0.312595642078284
"SL18-NL-6-MG1","SL18-NL-6-MG1",-0.313703071061415,-0.00293730073040735,-0.0238176189865965,-0.266067833088222,64.358673463934,-0.145546477943223,-0.428515175259149,0.691574357758705,1.04058540188123,0.952174849504763
"SL18-SF-17-MG2","SL18-SF-17-MG2",-0.0361447982963796,0.26649054061907,0.0528157826049703,-0.14177636350632,49.029351823434,0.100605453216376,0.132607050786504,0.529883343619168,0.159185434848495,1.32419734369926
"SL18-SF-13-MG2","SL18-SF-13-MG2",0.338067698370704,0.319153155159711,0.116621179381093,0.104825339608518,25.8909720919117,0.11943378158987,-0.0230331744456765,-0.562895643896094,-0.246175247231323,0.672725773921903
"SL18-OI-9-MG3","SL18-OI-9-MG3",0.0904767809155407,0.135136581686693,0.0259653460033269,0.0385460889088869,31.6116976946087,-0.07289459246223,0.125934988309819,0.0315297166354376,-0.229611764303254,-1.4839822514619
"SL18-LD-10-MG1","SL18-LD-10-MG1",0.0793693965780742,0.00800754952211468,-0.0157088913846866,0.110787179347447,-2.81484994179894,-0.162943900145736,0.0499005066264974,1.21517159072783,-0.465931510551283,-0.173920390046907
"SL18-LD-9-MG1","SL18-LD-9-MG1",0.133081146258277,-0.0944165572390716,-0.0102047519131362,0.15349065008455,-35.2650644449961,-0.155845951559783,-0.2040145857739,0.62839831986062,-0.457604020508558,0.0312790733052697
"SL18-NL-2-MG2","SL18-NL-2-MG2",-0.276917943107787,-0.287945389230987,-0.0879575640221625,-0.101002815063462,-12.5499196276733,0.030993877582655,0.00783873158073401,-0.601247466097202,0.559348047164401,-0.24593645361735
"SL18-LD-2-MG3","SL18-LD-2-MG3",0.2540253646495,-0.270824514987172,-0.0328077737807128,0.319640912210925,-58.2808536145665,0.0174597582829371,-0.00819905346249516,-0.691283068022508,-0.183510552982716,0.169485817646107
"SL18-LL-9-MG1","SL18-LL-9-MG1",-0.267274062690004,-0.545660872642065,-0.125516660319784,-0.0162407420504349,-76.235831198982,0.0685736374631686,0.0077085643798457,0.555889570468591,0.322823859842673,-0.113036911977987
"SL18-OI-7-MG1","SL18-OI-7-MG1",-0.160420040676182,0.133009529037494,0.0217782363876146,-0.203976513451411,95.6139869875133,-0.0778145933362411,0.0354209294413864,0.181250201381553,0.278336501457689,-0.0747685331480382
"SL18-LD-2-MG1","SL18-LD-2-MG1",0.328284364227047,-0.306784082042676,-0.0325080653311984,0.393300494889443,-44.6096943808819,-0.0373504840037202,0.263505853233076,-0.326532573182184,0.338266468768778,0.256028085510428
"SA18-CB-1-MG2","SA18-CB-1-MG2",0.104072821865916,0.371529760461513,0.0644506096181823,-0.0248283973704483,28.9089305610743,0.247647109629187,-0.33072899129806,0.104806169591288,-0.811449583242482,-0.125826202866102
"SL18-LD-1-MG2","SL18-LD-1-MG2",-6.16646716775082e-05,-0.483894799199886,-0.10495908185315,0.209856499034623,-37.8187132718179,-0.0953502287268145,-0.0101444612144694,-0.240165985803099,0.166262883685384,0.0442957901398514
"SL18-NL-9-MG1","SL18-NL-9-MG1",-0.728014592498019,-0.563527973565411,-0.137163532196452,-0.453687528105115,-25.6316597779137,-0.0698566447028876,0.148061748613458,0.128713635615341,-0.0265428794875797,0.306329793122968
"SA18-CB-2-MG1","SA18-CB-2-MG1",0.0590339751002421,-0.159189422505908,-0.0133466138269582,0.0857272027541585,-18.2389105962938,-0.0240264510273022,0.440574201273156,-0.190226935749196,-0.171864908300094,-0.595957231431603
"SA18-CB-4-MG1","SA18-CB-4-MG1",-0.360002545201557,-0.0831538612478405,-0.0478303184068947,-0.264341908387767,-50.5417548439162,-0.139991878315605,-0.340782118505774,0.251917908020901,-0.557223962229566,-0.642191522225249
"SL18-LD-5-MG1","SL18-LD-5-MG1",-0.236801852895381,-0.0833361834990326,-0.09791676000767,-0.0409683328800408,-28.3745596213621,0.261706696870102,0.0512721385366995,0.530628309907776,0.0309981574736688,0.364430821011528
"SL18-OI-18-MG1","SL18-OI-18-MG1",0.165160848202573,-0.36132061273789,-0.0664143235961028,0.297989495394779,-55.8761058131557,0.0459454790210737,-0.0228307232247669,0.174322591824394,-0.0514182483542219,-0.231196280666034
"SL18-LL-9-MG2","SL18-LL-9-MG2",-0.383795740045424,-0.177684970487418,-0.0781205268294851,-0.227554686386454,-3.45475602478747,0.209528674753507,-0.532343004087535,0.964389879780486,0.654821986110556,0.973626075203362
"SL18-LL-9-MG3","SL18-LL-9-MG3",-0.222699751300281,-0.269980824711758,-0.0652972012555953,-0.0921053487890902,-46.0810029309318,0.0131313935237598,-0.0726357692751284,0.526223445771671,0.584018041361712,0.707020070729639
"SA18-CB-10-MG1","SA18-CB-10-MG1",0.238872435184204,0.440388961899945,0.189568569663909,-0.140264704143615,-1.62440369643232,-0.215638373592684,-0.0887090653874722,0.342815289453924,-0.08913252247099,0.288331173046933
"SA18-CB-3-MG3","SA18-CB-3-MG3",-0.165543963870137,0.464440263241097,0.13046844222288,-0.426480848315897,93.9337496081401,0.16257899010954,0.565811881941706,-0.434329995274398,-0.249794791087241,0.0166512965922309
"SL18-NL-10-MG2","SL18-NL-10-MG2",-0.295865269900719,-0.386228289851933,-0.0893834987284721,-0.117098272443774,13.1317456071462,-0.0934815463134342,0.245531040073074,0.208930430256405,0.0858503203480293,0.281379980788743
"SL18-NL-2-MG3","SL18-NL-2-MG3",-0.22392961658625,-0.151997161725663,-0.0576268183487192,-0.108675979888811,-44.1564657353929,0.0442773827821696,0.485215643594518,-0.251048073142469,-0.0363348321848576,-0.0656672935238856
"SL18-SF-13-MG3","SL18-SF-13-MG3",0.182180466045776,0.0560971707287184,0.0517587772992516,0.0786629114472732,4.81609473622966,0.146237162551481,-0.0833773186585572,-0.512108552197092,-0.0877373298008522,-0.332333051207822
"SL18-OI-6-MG2","SL18-OI-6-MG2",0.724888093486201,0.392055605839584,0.145477335541965,0.43393342240227,-14.750105123346,-0.566121428438177,-0.356610500623177,-0.256299420131901,-0.516493716784187,-0.717848544309536
"SL18-NL-9-MG2","SL18-NL-9-MG2",-0.444907100195301,-0.1912944779321,-0.0768963293691377,-0.291114441457026,-0.83003534142927,0.0290556866871081,0.0187130146379977,-0.553120489330858,-0.159474985846475,0.474352726594026
"SL18-OI-15-MG2","SL18-OI-15-MG2",0.485027751450421,0.594274856371342,0.179296421717113,0.126434908016196,33.9675348613479,-0.500354019799425,-0.13189970845059,0.161002883640031,-0.572720758398776,0.278249300975692
"SL18-SF-17-MG3","SL18-SF-17-MG3",0.0201858459134805,-0.0612395393135446,0.00820003733244237,0.00378577124859581,-28.5448244955345,-0.0834146545563994,0.446731101722661,1.55996888775621,-0.391789396071754,0.226138217885427
"SL18-NL-7-MG1","SL18-NL-7-MG1",-0.199597180084984,-0.504595496012861,-0.105280544470421,0.0109639088558589,-49.4880389051966,0.0761480507662264,0.155539104397515,-0.270346098121525,0.931764501467257,0.808373990689443
"SL18-SF-13-MG1","SL18-SF-13-MG1",0.266092211442701,0.368674229364173,0.11317930166679,0.0397336081091218,36.7613148129722,0.0971630201430253,-0.71683137732463,-0.896755638278199,-2.09611630835529,-2.93771438180902
"SA18-CB-2-MG2","SA18-CB-2-MG2",0.0535228549143678,0.006672411015882,0.0133962846158757,0.0267302856826164,-21.8082595438114,-0.00461395977287063,0.0680720059085123,-0.217251761890098,-0.106074635765174,0.0557748973475699
"SL18-NL-2-MG1","SL18-NL-2-MG1",-0.29534637021481,-0.341829129948996,-0.111655174488823,-0.0720360212371638,-22.7312717463945,-0.192806416767826,0.178909467146054,1.13248007373317,0.101234077921305,0.886736311616423
"SL18-CC-1-MG3","SL18-CC-1-MG3",0.287874751576481,0.392839665862019,0.122901766479483,0.0420712186175142,4.64750388590407,-0.576257409536568,-0.384634170924224,0.545712815441882,0.735314353174538,0.102489515221869
"SL18-NC-10-MG3","SL18-NC-10-MG3",-0.785806472682704,-0.285705904405065,-0.154740304026833,-0.476325864629038,-15.3029317611254,0.033609093758396,-0.295216506954484,-0.138390431194433,0.214491057161647,-0.0579695892860202
"SA18-CB-7-MG3","SA18-CB-7-MG3",0.668893140875114,0.659218131608954,0.262424163186507,0.1440448145021,37.3407615979354,0.0881797209865209,0.138120550740407,-0.372130360242548,-0.522152314639426,-0.298021261726726
"SL18-OI-14-MG1","SL18-OI-14-MG1",0.10589122920872,0.0443024171558656,0.0593237490623666,-0.012756268916013,-40.4731760078117,-0.00740537481537785,0.128987154185871,-0.0907112261305495,0.341276678529996,-0.765573279741326
"SL18-CC-3-MG1","SL18-CC-3-MG1",0.0865823977101278,-0.0867463741480844,0.0143685320143803,0.0578453336813671,-10.1724937911348,0.254600008894389,-0.0368957350026468,0.0562042804380045,-0.458616645265471,0.729018072986802
"SL18-CC-4-MG11","SL18-CC-4-MG11",-0.0709786435859742,-0.0350559043829497,-0.0217006749792847,-0.0275772936274049,-13.5110149098044,0.15898327399576,0.0809185371188351,0.520183976751836,0.461074415853057,0.113186269749812
"SL18-JS-16-MG1","SL18-JS-16-MG1",-0.212136945806114,-0.0827928871130636,-0.0746473266453206,-0.0628422925154726,-26.2346890112,0.111824425629898,-0.0718805339274817,-0.0748408895725652,0.183687873205119,0.114619383970132
"SL18-CC-8-MG2","SL18-CC-8-MG2",-0.246235977419318,-0.188522258152015,-0.0728679172622764,-0.100500142894766,1.93035834301699,0.148782940866512,0.0914048773255928,-0.758884786507832,-0.626144564604507,-0.831673894081498
"SL18-OI-9-MG2","SL18-OI-9-MG2",-0.0339767294231603,-0.259022698324079,-0.0609450770688005,0.0879134247144408,9.88355930509887,0.245850616749032,0.433282541133592,-0.460246143546538,0.003901949344262,-0.784723446966157
"SL18-JS-5-MG3","SL18-JS-5-MG3",-0.313160595600264,-0.0797772989109337,-0.042607661239346,-0.227945273121572,-22.9404474344826,0.134122863909169,-0.157465537696096,0.516692335979285,0.200926738029526,0.172588261466974
"SL18-JS-9-MG1","SL18-JS-9-MG1",-0.572400076824716,-0.641610914832095,-0.203636777751604,-0.165126521321509,-29.8238519621673,-0.0143940460074367,0.228161745229348,-0.316424598579817,0.104076931146233,0.251413676054898
"SL18-NC-1-MG1","SL18-NC-1-MG1",-0.26805254915749,-0.265234463746767,-0.0928367527075332,-0.0823790437424234,4.59756567316721,-0.252363232126689,-0.191767525277653,-0.0942908135333596,0.090424044358447,-0.0780222706444447
"SL18-LD-2-MG4","SL18-LD-2-MG4",0.343564449467627,-0.0290608320450256,0.0172480918124979,0.309068265842632,-56.061085649686,0.0313071405667938,0.164666665483994,-0.198391444595884,0.430284551824023,-0.625222854294794
"SA18-CB-1-MG12","SA18-CB-1-MG12",-0.0474763482439723,-0.155513905925324,-0.0403299636425868,0.0331835790412013,-2.62061682716043,0.348357215263447,-0.227517229444172,-0.26842242804172,-0.383975310356789,0.265666444734024
"SL18-JS-5-MG2","SL18-JS-5-MG2",-0.685559456320865,-0.136509239595136,-0.124592504192654,-0.436374447935558,-17.3106604968889,-0.0727845643277221,-0.0673415359519762,0.872696810878476,-0.241206448043862,0.516312585582994
"SA18-CB-10-MG3","SA18-CB-10-MG3",0.36454724974088,0.415915448049105,0.211032567050934,-0.0575178843609892,17.5096327267884,-0.284534494955149,-0.556613815831298,0.343617879396331,0.147272689705931,0.123909620396192
"SL18-NC-9-MG1","SL18-NC-9-MG1",0.00110261910109354,-0.0746071319321987,-0.0561569720141792,0.113416563129452,-12.2497939700905,0.120791862982127,0.0240435669618699,-0.461134336603496,0.0259292329041979,-0.214418716192595
"SL18-JS-6-MG3","SL18-JS-6-MG3",0.967692160658758,0.680580396001914,0.269548035546732,0.428596089565294,-3.62209963838562,0.267756322534628,-0.0442478868589555,-0.232868080890762,0.525767757213156,0.0411542417995043
"SL18-LD-2-MG2","SL18-LD-2-MG2",0.602289882539497,0.138437994997948,0.0858335969016164,0.430622688736264,-35.8514673325244,-0.276340230035296,0.146011433211665,-0.593140836750541,-0.0654190450998486,-0.8644482073549
"SL18-NC-5-MG1","SL18-NC-5-MG1",-0.558603994892639,-0.778886442467658,-0.190418552202197,-0.177766890488246,-20.3727403269047,0.183033133082377,-0.279755214519609,0.345684113842118,0.214307370114426,0.772516110108087
"SL18-JS-6-MG2","SL18-JS-6-MG2",0.88001234535428,0.547420175734587,0.244400394441465,0.391211556471349,-2.56708979932842,0.241849256394917,0.10273799282168,-0.751133023697041,-0.332008797638939,-0.77356143839423
"SL18-OI-16-MG3","SL18-OI-16-MG3",-0.13387159642892,-0.483224351522291,-0.150274181933762,0.166676767438605,-5.37485623803662,-0.0961387927268759,-0.0183471361153294,-0.407054228526506,-0.408740826845764,-0.441744744263231
"SL18-OI-2-MG2","SL18-OI-2-MG2",-0.0101052043779054,-0.0391100091801854,-0.0431158962475696,0.0761265881172338,-12.9020591991396,-0.27758769206006,-0.105132833190985,0.377550793560241,0.412583810688918,0.40789960582758
"SL18-JS-19-MG2","SL18-JS-19-MG2",-0.469127278266869,-0.449893826551797,-0.195609022232718,-0.0779092338014322,-47.9257486641657,-0.14255655310203,-0.0630732004689858,0.946416927275524,-0.294468808186606,0.791442855221927
"SL18-OD-6-MG2","SL18-OD-6-MG2",0.189865533035776,0.102256579753766,0.0312634918498674,0.127338549336041,-2.18041843430072,-0.206098271652484,0.105547105204689,0.520196797858106,0.105974377308668,0.952722963311774
"SL18-NC-15-MG1","SL18-NC-15-MG1",0.00678624126134601,0.170605720423695,0.0201520575345687,-0.0335178738077915,75.2526892536264,0.0910135502361867,0.263774534305067,0.733839684167447,0.451955791012726,0.453244500438536
"SA18-CB-4-MG2","SA18-CB-4-MG2",0.0965947508404962,0.201612285607859,0.112070994225423,-0.127547237610349,-15.644840815437,0.207059657393771,0.169130195081828,-0.511237365789037,-0.58510008544793,-0.496277377149263
"SL18-OD-6-MG1","SL18-OD-6-MG1",0.317560281733259,0.396816990181438,0.114895644215421,0.0877689933024165,0.209221631683356,0.00657665848793049,-0.00248946577344254,0.381406895400222,0.490173170153011,-0.0676914297285496
"SL18-OI-15-MG3","SL18-OI-15-MG3",0.156923155663278,0.197497672837358,0.0267056449052667,0.103511865852744,23.7634791150786,-0.157523331872716,-0.26070541744786,0.506708922504368,-0.526857851771725,0.849451522396714
"SL18-NC-2-MG3","SL18-NC-2-MG3",0.0517239371080289,0.479906344712783,0.114257405109942,-0.176790873111856,25.9199429042619,0.00895289959979132,-0.0594685968439486,0.385857523225908,0.113813363946468,1.02302314890968
"SA18-CB-1-MG13","SA18-CB-1-MG13",0.145346110576932,0.0815630952527671,0.0230214626140888,0.0993031853487544,-1.13413423965916,0.207461242558651,-0.164317332840052,-0.547586270248665,-0.0805605831865336,0.398094924585343
"SL18-OI-4-MG3","SL18-OI-4-MG3",-0.136403355640145,-0.263536827587236,-0.105037848698413,0.0736723417566807,-1.41397387929049,0.0624048029390228,0.169284852159518,-0.983104017656645,0.136106501603649,-0.731953797120486
"SL18-NL-5-MG2","SL18-NL-5-MG2",-0.162743551182952,-0.282115082906681,-0.0463286300192679,-0.0700862911444159,11.8948446121294,0.0452758399810106,-0.125655577421377,-0.45414034727749,-0.232029655140309,-0.268276871725044
"SL18-NC-9-MG2","SL18-NC-9-MG2",-0.0222941761468405,0.00880782632362845,-0.0416929228042097,0.0610916694615789,-7.50567307367461,-0.0974382216267796,0.105332420933372,0.658392774932912,0.374677105607723,0.932013338056578
"SL18-CC-11-MG5","SL18-CC-11-MG5",0.299715635731437,0.882684153903031,0.242907967960145,-0.186100300188852,75.4090996975879,0.11401390294196,-0.00307911822293535,0.268595371530618,0.245457479592499,-0.305484779120274
"SL18-OI-11-MG4","SL18-OI-11-MG4",0.0497883497215321,0.199953927698002,0.0285614917102164,-0.00733463369890073,0.385799460966502,-0.0332395174212422,0.567193455009204,-0.33885507781723,-0.113672417792421,0.134109419617107
"SL18-JS-9-MG3","SL18-JS-9-MG3",-0.570755038982305,-0.637765459628739,-0.214977293221301,-0.140800452539704,-24.6013240881674,-0.00558134958044509,0.0306672439468467,-0.0519264861273907,0.677439534686968,0.0512978616518369
"SL18-NC-10-MG2","SL18-NC-10-MG2",-0.802033840861708,-0.388488882264045,-0.196593964818029,-0.408845911225651,1.1691433539949,0.0659073615795318,-0.466138788322511,0.197642990181478,0.109388196255615,1.1204010424093
"SL18-NC-2-MG1","SL18-NC-2-MG1",0.153949310051919,0.489161212098262,0.14583601136315,-0.137722712674382,22.1103139018083,0.11652902509227,-0.241816993755858,-0.19764564419224,-0.0753118465447193,0.0398529833044137
"SL18-JS-11-MG3","SL18-JS-11-MG3",-0.4303073825282,-0.322517207231037,-0.100064556386317,-0.230178269755566,1.44353890114954,0.181008768046723,0.342602984489409,-0.39843565402526,-0.422211177196329,0.0267847849293075
"SL18-OI-11-MG3","SL18-OI-11-MG3",-0.137876281655004,-0.140179458515371,-0.0803817463818318,0.0228872111086601,3.56296464631586,-0.124553867771119,0.00803047720120227,-0.0628758484734528,0.429875821675405,0.743680543623464
"SL18-OI-18-MG3","SL18-OI-18-MG3",0.160824664513439,-0.172771557773194,-0.0634114043969384,0.287647473307315,-42.0334039038126,-0.181255261253822,0.248052809671912,0.129360584626529,-0.273676265661337,-0.11884870471506
"SL18-JS-9-MG2","SL18-JS-9-MG2",-0.610818594039408,-0.553603498063329,-0.22708008737748,-0.156658419284448,-23.2167751309745,0.114380217698566,0.464526472515034,-0.438594198121222,0.361419122075424,-0.0721807901500546
"SL18-NC-15-MG3","SL18-NC-15-MG3",0.14750215352146,0.303719588834479,0.0712093685519405,0.00508341641757949,134.44722548896,0.0883260680697705,-0.00499403798078856,0.113516815338588,0.154685546205873,0.562377210367126
"SL18-JS-19-MG1","SL18-JS-19-MG1",-0.0847873709186685,0.0253371599091659,-0.0285771677780722,-0.0276330353625241,-39.7349420001088,-0.127162935063786,0.156705308554656,-0.252765187468038,-0.0241460370526197,-0.575728274019648
"SL18-OD-3-MG1","SL18-OD-3-MG1",-0.0611751532862986,-0.154976942632645,-0.0507448376818571,0.0403145220774155,-11.5508055572185,-0.0541646342057528,0.0802498074087862,-0.389290366019027,0.0936217666788395,-0.857846716808862
"SL18-NC-5-MG3","SL18-NC-5-MG3",-0.663721511999705,-0.833607500056285,-0.225091117759676,-0.213539276480353,-21.488081044962,0.259104059911657,-0.214675262120059,0.209986414345625,0.0667022043177224,-0.535139840592749
